"fittingattempt","dataset","K","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","truebeta"
11,3,0,0.773590360758048,0.0184852284094675,0.314664994787687,0.0102586588419119,0.0186592068343682,0.995409190552844,0.0197298240419775,341.436592594375,0,342.099285159798,0,331.357451662917,0,1
12,3,0,0.779154902256848,0.0184843591532104,0.312877406302124,0.0102813291858086,0.0186655286767055,0.737820991811736,4.00185071823877,341.43652360812,0,342.098605274887,0,31878.7970750922,0,1
13,3,0,0.00745310537945847,0.0181994226236798,2.03197919395755,0.0102967633727137,0.0186632030215264,0.912348631494349,2.96001796766649,342.611318300384,0,342.098588579926,0,31878.7970750922,0,1
14,3,0,0.884552147667069,0.018193293235612,1.45460571498806,0.0102945522712426,0.0186600795546791,5.80343367286842,0.018462092795805,342.628939645379,0,342.098538495008,0,341.848382073699,0,1
15,3,0,1.32622789427161,3.64502861979937,0.0169825756299044,0.0389045691371955,0.0183160407503148,0.247575841207187,1.42318276159636,31878.7970750922,0,342.051479658159,0,31878.7970750922,0,1
16,3,0,3.10937546451083,0.0184922087092094,0.0779993124742681,0.0384226849525461,0.0183207589626223,5.87079487605231,0.0184509489035659,341.681133318238,0,342.051488709154,0,341.848566985626,0,1
17,3,0,0.991143062904036,0.0197280206825978,0.000679925291291637,0.0379018083875319,0.0183185488700981,0.343127219541873,1.86568623376737,331.377802503216,0,342.051482656706,0,31878.7970750922,0,1
18,3,0,5.85541028368916,0.0184542818593659,9.80570853284309e-09,0.0235083762204146,0.018433659045994,0.488609417698503,1.27411395230707,341.848376310346,0,342.335266113642,0,31878.7970750922,0,1
19,3,0,0.995032501775745,0.0197310408313636,2.43256831607416e-05,0.0385535942873751,0.018313235246784,0.685678496037048,1.48104144619954,331.35808088071,0,342.051484110074,0,31878.7970750922,0,1
20,3,0,1.08821802329902,0.0181960852851566,0.986493153716008,0.0381715285204336,0.0183205462811878,0.993409187809926,0.0197319207396392,342.591510504956,0,342.05145675207,0,331.359370775713,0,1
1,4,0,0.510484667774397,0.0188920582761827,0.351567462325794,0.0195241497767634,0.0187841242009163,0.400582619809845,2.86723990096417,326.925583728319,0,326.595633027371,0,31400.2638028767,0,1
2,4,0,2.26611446541504,0.0188775247167141,0.112943918769225,0.019666185651846,0.0187877897092097,0.859607977029985,2.01932320055853,327.396227047786,0,326.595613388272,0,31400.2638028767,0,1
3,4,0,4.42618317924806,0.0188622921915409,0.0121075783267844,0.0196060447055282,0.0187806786615067,4.90126554509528,0.0188530387925333,327.635394592364,0,326.59570634977,0,327.663924399316,0,1
4,4,0,0.00954188868655565,0.0189522702458554,1.04238821242482,0.0197214372561761,0.0187802183132714,0.996864278155946,0.0201027093613204,326.652480943025,0,326.595677491536,0,316.708293975853,0,1
5,4,0,0.889802838976581,16.3433064910941,0.0272424311374798,0.0195498567058353,0.0187872848090572,0.389037188292132,2.77670553786256,31400.2638028767,0,326.595564767448,0,31400.2638028767,0,1
6,4,0,0.0014498984470287,0.018516529875628,2.8130664559263,0.0197585195630079,0.0187867385023504,0.501134777738089,1.32823434052776,328.790977050109,0,326.595720984582,0,31400.2638028767,0,1
7,4,0,0.0425989510500524,0.0188069062984138,0.840432311224579,0.0197141530680395,0.018781001900351,0.137910747148225,2.580714500012,326.615011859071,0,326.595633968979,0,31400.2638028767,0,1
8,4,0,0.323185349929382,0.0188753418054053,0.439285725368415,0.0115125842143218,0.0189739151051703,0.256019921567856,5.67632003004553,326.819591580879,0,326.688127070486,0,31400.2638028767,0,1
9,4,0,0.00197670836148737,0.0188904340388256,1.38095013452988,0.0195998909183703,0.0187850891935462,0.676469994908678,1.77972200925348,326.492321493283,0,326.595523026557,0,31400.2638028767,0,1
10,4,0,1.35197818381597,0.0188952834939793,0.186609192657944,0.0196741851486046,0.0187892178496293,0.247650754167959,1.33423517204638,327.226702263522,0,326.595721080296,0,31400.2638028767,0,1
11,4,0,3.38645414027259,0.0190077466866747,0.00398190206673607,0.019663539838954,0.0187867954413818,0.246041917566662,2.1139813771434,327.873586392317,0,326.595565040642,0,31400.2638028767,0,1
12,4,0,3.87611028988547,0.0188459439452085,0.0386399204296832,0.0198036209163789,0.0187832654918593,4.92800974217857,0.018852654032547,327.575200272778,0,326.5957095075,0,327.663874395635,0,1
13,4,0,0.0114113480930434,0.0188663573865919,1.05535953209062,0.0115859380425434,0.0189629219720132,0.996449474017405,0.0201018443088886,326.752017662068,0,326.686480651681,0,316.708150177339,0,1
