"fittingattempt","dataset","K","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","truebeta"
9,5,1,0.0168206627681642,3.04287596610425e-20,0.0234073789162696,1.20409114934255e-05,6.38244983804245e-08,0.467578762133826,0.0517158191796936,3251.39217358952,0,3518.74450946095,0,1233.31233984056,0,5e-04
10,5,1,0.0168108290618181,3.52042696178506e-08,0.0234800236078255,0.000512222295102277,0.0495708534050038,0.468286521012673,0.0517003304245672,3251.39213698741,0,222.870885698741,0,1233.3122618527,0,5e-04
11,5,1,0.016691447357024,8.91171297390365e-05,0.0253983361298795,0.000512914531280849,0.0495627670231348,0.4682555245676,0.0516894487265153,3251.25655765908,0,222.867831415726,0,1233.31230459157,0,5e-04
12,5,1,0.0168344967655615,3.83784534357384e-12,0.023261476955729,0.000512976031163299,0.049543813271538,0.468290056241978,0.0516809362508465,3251.39217997977,0,222.867882456519,0,1233.31247997671,0,5e-04
13,5,1,0.000530807201030506,0.0496621422655229,0.994423154529329,1.20397245240331e-05,7.25812643572751e-08,0.467419003333266,0.0516777472639111,222.83328110212,0,3518.7447238678,0,1233.31357236819,0,5e-04
14,5,1,0.468063068758786,0.0517027071573194,8.56593710329258e-07,0.0005127958371794,0.0495382249742159,0.467667332200426,0.051712100131429,1233.31141000719,0,222.867886674317,0,1233.31225869434,0,5e-04
1,6,1,0.0197054497191291,3.34606244474536e-15,1.57324889671671e-06,1.17284084934815e-05,5.69712289929595e-07,0.61473499481455,0.0490429652292601,3050.46581468748,0,3361.05109878905,0,1340.09417163999,0,5e-04
2,6,1,0.614796389439286,0.0490538795676198,4.48755978026905e-07,0.000509840829266145,0.0502616564351456,0.615011846797178,0.0490645318980647,1340.09379456182,0,241.557091753498,0,1340.09414939778,0,5e-04
3,6,1,0.000546550384110322,0.0505053816521421,0.988628694315138,0.000509874884516277,0.0502833670381479,0.615030413417329,0.0490703760678175,241.400160399809,0,241.556989187282,0,1340.09431667872,0,5e-04
4,6,1,0.000546692459296658,0.0505104285015782,0.988569759971982,0.000509939673738728,0.0502667696127414,0.614492593437293,0.0490553517972836,241.400156583656,0,241.557159675404,0,1340.09422085975,0,5e-04
5,6,1,0.6148766990854,0.049059828310437,2.71714246601995e-08,1.17559353339013e-05,1.15068184991634e-05,0.614779078782666,0.0490631236373348,1340.09401567809,0,3361.29961985129,0,1340.09407046588,0,5e-04
6,6,1,0.61384649254914,0.0490569008081152,0.000198365822838413,0.000509924983828938,0.0502835879978283,0.615036907044857,0.0490332227561589,1339.99868168461,0,241.557052755511,0,1340.09435311854,0,5e-04
7,6,1,0.0197058592975947,7.16182562805873e-11,2.11692760791271e-06,604.226878967833,0.0434352483229615,0.615022109788846,0.0490458397407226,3050.46582278803,0,1408.89020134855,0,1340.0940652258,0,5e-04
8,6,1,0.0197076737776921,2.43928619404616e-23,4.95789783230926e-07,0.000509821447222023,0.0502719361082595,0.614959404826326,0.0490427069492049,3050.46577162003,0,241.556941796463,0,1340.09410363912,0,5e-04
9,6,1,0.614937482296417,0.0490548338586962,9.28313875861781e-84,0.000509825846433539,0.0502900526191537,0.614853564038751,0.0490457745449288,1340.09400546689,0,241.557057034756,0,1340.09406489654,0,5e-04
10,6,1,0.614962919586835,0.0490498771589708,0,1.17367788412014e-05,1.39074913020691e-08,0.615127951817237,0.0490434935070323,1340.09401761456,0,3361.03803131909,0,1340.09413750591,0,5e-04
11,6,1,0.614673932814478,0.0490539123349949,5.6543330529344e-06,0.000509861264449272,0.0502644648121935,0.614805821429376,0.0490654045339045,1340.09133256718,0,241.557061430632,0,1340.09410580507,0,5e-04
12,6,1,0.019710066690025,4.92108254909465e-22,6.21803685929952e-07,0.000509816004276117,0.0502888779853913,0.614664211761403,0.0490642981815358,3050.46578437616,0,241.557036638675,0,1340.09412093209,0,5e-04
13,6,1,0.0197101364467719,9.43113929320702e-58,3.7690315594417e-07,1.1734849611423e-05,1.0396887035909e-09,0.615249853153922,0.0490529034415762,3050.46577857135,0,3361.03778869161,0,1340.0941977293,0,5e-04
14,6,1,0.000547057058054627,0.0505118866943607,0.988481926116784,1.17355131759971e-05,1.56506593038091e-09,0.615105239908836,0.049056659509174,241.400161149985,0,3361.03778056255,0,1340.09409265251,0,5e-04
1,7,1,0.000504036841936349,0.0496434404199607,0.995680734640028,0.000490835997923291,0.049544156066718,0.441861802652454,0.0516376522322841,228.457572560869,0,228.480310210017,0,1275.06767300551,0,5e-04
2,7,1,0.442176480643893,0.0516482185243059,3.76197509945385e-09,1.21681249325157e-05,2.33057579104455e-08,0.442022576332628,0.0516388626174207,1275.0674385967,0,3354.89824135688,0,1275.06746487712,0,5e-04
3,7,1,0.000504803741153844,0.0496437659680365,0.995458028082319,1.21506476365509e-05,8.10202469067578e-07,0.441891096182261,0.051652542311949,228.457525793478,0,3354.91562219166,0,1275.06755061868,0,5e-04
4,7,1,0.0174045983351669,2.90446806250861e-07,0.0199165782376691,1.21689513506552e-05,1.10334886498297e-07,0.442110503190512,0.0516568717075276,3074.9718543874,0,3354.90008087657,0,1275.06751359579,0,5e-04
5,7,1,0.419222196907349,0.0517323743832777,0.00655526106660588,71.3594441749908,0.0433078262270725,0.441909443111375,0.0516685649490337,1269.31469797109,0,1386.94566301427,0,1275.06774598318,0,5e-04
6,7,1,0.000503488080984325,0.0496383002670605,0.995852401397211,0.000491042601660863,0.0495440726965044,0.442052282374248,0.051659464221064,228.45765697844,0,228.480449288497,0,1275.06754922599,0,5e-04
7,7,1,0.44194497794377,0.0516520931548437,2.4836120301557e-05,10528.7209458863,0.043321687324804,0.442378865925575,0.0516437230292844,1275.04572027822,0,1386.92111729872,0,1275.06762228285,0,5e-04
8,7,1,0.0174217420217223,5.48315846811671e-22,0.019754520153039,1.21683180139042e-05,1.54254773137448e-08,0.441927372015997,0.0516502111362268,3074.97231444223,0,3354.89807942722,0,1275.06750885629,0,5e-04
9,7,1,0.000504527300886823,0.0496452138007203,0.995533038856847,7874.07127819209,0.0433084146419868,0.442340004085773,0.0516432036487735,228.457528774686,0,1386.92115722319,0,1275.06756306901,0,5e-04
10,7,1,0.43728500588237,0.051658929772281,0.00128646285504498,1755.48240677362,0.0432964501168412,0.442278977199756,0.0516410819711792,1273.94159159008,0,1386.92300005331,0,1275.06748913866,0,5e-04
11,7,1,0.0174305746108597,8.07674273989954e-09,0.0196884202854573,1.21986828450494e-05,6.20340134574126e-08,0.442118795828336,0.0516552980146694,3074.97232436597,0,3354.9029096579,0,1275.06749098037,0,5e-04
12,7,1,0.43848252095068,0.0516698596989082,0.000932257588914594,0.000490807526912608,0.0495546888531003,0.442179676671004,0.0516375240792161,1274.25180228049,0,228.48031694243,0,1275.06744698882,0,5e-04
13,7,1,0.000504695520920962,0.049644361359281,0.995488870814932,11313.7886040642,0.0432963700907698,0.442267778546591,0.0516354783850337,228.45751766207,0,1386.92066472958,0,1275.06750060024,0,5e-04
14,7,1,0.017405377666638,3.86520516056224e-06,0.0199732982484063,0.000490882275403584,0.0495719660374434,0.4422301452432,0.051645007835222,3074.96625582202,0,228.4804890974,0,1275.06745901661,0,5e-04
1,8,1,0.462987399929795,0.0514513548488568,2.47351069325215e-14,0.000511460122292771,0.0493830999534023,0.462722868897718,0.051450390900637,1233.69882417855,0,229.098042188083,0,1233.6989100202,0,5e-04
2,8,1,0.0169041977452402,4.05933536885069e-06,0.0235227337857059,0.000511286891598241,0.0493795910751265,0.463347994585216,0.0514637574769512,3246.41710596773,0,229.097750422083,0,1233.69952896312,0,5e-04
3,8,1,0.463117709617721,0.0514375690782574,1.59724521712623e-10,0.000511106279804947,0.0493401033363228,0.463266346805831,0.0514440269442115,1233.69879267002,0,229.098118704047,0,1233.69890885433,0,5e-04
4,8,1,0.462833647957767,0.0514481585653975,2.10503442454914e-05,63310.5519187985,0.0432604590417293,0.462850428260097,0.051484656821711,1233.68023278908,0,1337.0003536244,0,1233.6999062282,0,5e-04
5,8,1,0.0169013380135817,2.3086149981182e-06,0.0235707032069488,0.000511176505218919,0.0493577343471452,0.462885567661716,0.0514418131223851,3246.41989343436,0,229.097681071947,0,1233.69880333381,0,5e-04
6,8,1,0.000536792261820219,0.0495310192522277,0.991990547995693,1.21594428155657e-05,1.19985325512257e-08,0.463159621503039,0.0514523811950899,229.028430700202,0,3515.63692267241,0,1233.69892901227,0,5e-04
7,8,1,0.457294945488031,0.051481648611478,0.00122626132795153,0.000511078868614013,0.0493828485561274,0.462962775270648,0.0514578179169778,1232.61641484889,0,229.09806297605,0,1233.69892585094,0,5e-04
8,8,1,0.0168966486430892,7.15411790597191e-07,0.0236088843309366,0.000511345561332628,0.0493739815992038,0.463068897189419,0.0514470643713794,3246.42247757086,0,229.097715544094,0,1233.69880097413,0,5e-04
9,8,1,0.000536803381614803,0.0495158494324813,0.992014429444704,0.000511150025490603,0.0493762873360764,0.462617549084042,0.0514509732210801,229.028347611094,0,229.097773880294,0,1233.69900351347,0,5e-04
10,8,1,0.463079813305829,0.0514386042732689,4.26442919159403e-14,0.000511263278075962,0.0493618360402047,0.46289966618014,0.0514630438673048,1233.69878141477,0,229.097638071587,0,1233.6990353743,0,5e-04
11,8,1,0.46301689364682,0.0514466092070041,7.56175300098439e-08,0.000511316927416665,0.0493740301538964,0.463081276670002,0.0514526372585721,1233.69871791896,0,229.09768859361,0,1233.6988776155,0,5e-04
12,8,1,0.0168372433867527,2.46303814996195e-05,0.0243601135167227,1.21552169064828e-05,7.6299224690221e-09,0.463145060139141,0.0514371801609573,3246.38485278149,0,3515.63666531713,0,1233.69880265843,0,5e-04
13,8,1,0.462913592713897,0.0514498601813184,4.89727362540715e-06,0.000511335500531942,0.0493599077134311,0.463415029014628,0.0514397699660609,1233.69448731263,0,229.097717164332,0,1233.69905430546,0,5e-04
14,8,1,0.0168593809179098,7.67469411145024e-06,0.0240068119799416,0.000511308300214005,0.0493698669355309,0.462670338525587,0.0514452002201668,3246.41157397439,0,229.09765410979,0,1233.69897270718,0,5e-04
1,9,1,0.000465117172938535,0.0505465086188973,1.01378229526912,5745.87922778205,0.0441840972120085,0.491070371531,0.0521567964653871,230.025260075984,0,1330.27165239939,0,1247.20392354518,0,5e-04
2,9,1,0.60644438502578,0.0503706542398385,1.26251095901664e-05,63.0120660262601,0.0441856097971701,0.606986052057964,0.0503520741486895,1244.35363299003,0,1330.29981672104,0,1244.35978761332,0,5e-04
3,9,1,0.606221088296059,0.050371793127731,7.92758669234468e-05,0.000506418276861562,0.0508330641655335,0.606451619271375,0.0503916229200537,1244.32333927866,0,230.234874608096,0,1244.35960723511,0,5e-04
4,9,1,0.000464359018559783,0.0505460034801579,1.01402091942138,0.000505907251296538,0.0508082725007609,0.606343532500068,0.0503768874822097,230.025105369669,0,230.235233351322,0,1244.35940141172,0,5e-04
5,9,1,0.0168143356374521,6.93725052085714e-11,0.0209474812302759,1.17658672818011e-05,1.57330754510768e-07,0.60688641875029,0.0503870632878237,3204.72354974048,0,3466.26867883988,0,1244.35976712413,0,5e-04
6,9,1,0.485733522131355,0.0522464067694246,0.000471987387659168,0.000506281956666325,0.0508165020786632,0.606195909678502,0.0503686741812066,1246.84843612843,0,230.234726249367,0,1244.35955018347,0,5e-04
7,9,1,0.0166654069223879,0.000106834190556867,0.0233022684370258,1.17436408187785e-05,1.21782980981467e-08,0.491633308893363,0.0521608148217694,3204.57475339068,0,3466.2652417274,0,1247.20354320818,0,5e-04
8,9,1,0.606428696512877,0.0503724124075151,3.93051233637732e-06,0.00050622566366386,0.0508441149266757,0.606448883818157,0.050393053622891,1244.35758672972,0,230.234671407271,0,1244.35964798212,0,5e-04
9,9,1,0.000463684398829774,0.0505409614272703,1.01423618514342,0.000506260970083887,0.0508407105462637,0.606484140220516,0.0503664601313419,230.025153917941,0,230.234629299192,0,1244.35940900703,0,5e-04
10,9,1,0.492299382698793,0.0521484257238977,5.57254784275998e-07,0.000506059066465226,0.0508212356299822,0.60603854102618,0.0503883142662557,1247.20308428548,0,230.234671054099,0,1244.35969142633,0,5e-04
11,9,1,0.0167957862343876,1.6886592818341e-05,0.0213114416544435,0.000506401134639505,0.050835508291163,0.606519930504023,0.0503694321666479,3204.69922713723,0,230.234829058024,0,1244.35937469603,0,5e-04
12,9,1,0.0168205691038155,1.55391315615328e-06,0.0209065525944275,1.17474759893184e-05,8.17877113435873e-09,0.606428008531328,0.0503921043226921,3204.72127285718,0,3466.26501335712,0,1244.35961710266,0,5e-04
13,9,1,0.595726632015584,0.0503993107217729,0.00231099920151803,0.000506285521500178,0.0508172246452904,0.606226715852297,0.0503723940445158,1243.30937908178,0,230.234718533539,0,1244.3594828047,0,5e-04
14,9,1,0.0168185615466719,2.41843309797426e-13,0.0209229474385771,1.17499772412993e-05,1.49613483661936e-09,0.606717563970685,0.0503718208950905,3204.72354769677,0,3466.26483616478,0,1244.35940031167,0,5e-04
1,10,1,0.0162281791285469,2.88226356324855e-09,0.0294293012049313,1.21659983807184e-05,4.7382080288881e-09,0.448363030765787,0.0520167817677757,3096.07103862291,0,3358.89079063222,0,1284.40925740594,0,5e-04
2,10,1,0.448112458953263,0.0520089240910324,0.00010310955947205,5526.2372611763,0.0436567155594503,0.448085339861841,0.0520177693002233,1284.31742534617,0,1393.72481892208,0,1284.40959472857,0,5e-04
3,10,1,0.448496536775695,0.0520082282725446,4.81529779121403e-08,1215.04981073007,0.0436604718550841,0.448504290829028,0.0520117118887034,1284.40910813882,0,1393.72651943427,0,1284.40916281959,0,5e-04
4,10,1,0.448616961869164,0.0520092204502857,5.57916257355882e-08,62707.8161048013,0.0436473020137373,0.448433104615264,0.0520281610761439,1284.40913253061,0,1393.72445866522,0,1284.40941072961,0,5e-04
5,10,1,0.447529448522749,0.052010903129529,0.000335861499651442,6165.17680817911,0.0436349250278933,0.448258051117963,0.0520252840804389,1284.11034728179,0,1393.72481755281,0,1284.40943201618,0,5e-04
6,10,1,0.000469545537284349,0.0496341991541839,1.00811940428741,12072.0287373699,0.0436460701236666,0.448484415146044,0.0520009571911139,233.366922932319,0,1393.72483644293,0,1284.40918537737,0,5e-04
7,10,1,0.44859055925171,0.0520017079129037,1.83448881481048e-07,1.215285014393e-05,2.30674144806987e-08,0.448686169696948,0.052004631014733,1284.40900893432,0,3358.89168926156,0,1284.40921239405,0,5e-04
8,10,1,0.0162368465803736,1.9800805352356e-06,0.0293956627884805,1.21608140361e-05,6.48228117741122e-09,0.448719242699748,0.0520189798302018,3096.06798437593,0,3358.890885709,0,1284.4094238087,0,5e-04
9,10,1,0.0162243600006815,4.00762579825487e-12,0.0294964632835282,0.000493718660409846,0.0497954011345627,0.448575397024603,0.0520134083022828,3096.07104820557,0,233.441954069603,0,1284.4091953947,0,5e-04
10,10,1,0.447132393271393,0.05201894172773,0.000273840398559354,1.21634507537578e-05,4.05514649186923e-09,0.448627180802185,0.0520199716372566,1284.16578205642,0,3358.89078218038,0,1284.40933608544,0,5e-04
11,10,1,0.000469985866454543,0.0496439744220923,1.00796451571829,1.21766502337366e-05,5.74618149328774e-09,0.44802766092673,0.0520545057089434,233.366929903417,0,3358.89129573068,0,1284.41057728679,0,5e-04
12,10,1,0.448595283197601,0.0520099386327958,8.21292876889714e-07,0.000493475508495445,0.0498098035142288,0.448328580005779,0.0520224687093862,1284.40844599256,0,233.442258105559,0,1284.40930719847,0,5e-04
13,10,1,0.0162210632333778,1.52257142964326e-09,0.0294750584197064,0.000493583910866314,0.0497915965490621,0.44855083412993,0.0520018443571586,3096.0710871574,0,233.441968266316,0,1284.4091651514,0,5e-04
14,10,1,0.000469720334580685,0.0496331381263324,1.00805232716719,0.000493456896109268,0.0498198604750604,0.44867025026506,0.0520096819913078,233.366926155666,0,233.442582356549,0,1284.40922524034,0,5e-04
1,11,1,0.0200644396882836,1.30900582689291e-21,1.71992172686847e-07,1.19210147882318e-05,1.49128514209098e-09,0.462730189017566,0.0501828781544182,3257.5453466891,0,3590.24200771656,0,1345.20114221591,0,5e-04
2,11,1,0.0200613160420531,2.37541722997158e-18,7.2745361273654e-06,1.19154369240862e-05,1.31399585333969e-08,0.462278599841647,0.0501933755869663,3257.5454883824,0,3590.24242056408,0,1345.20107779299,0,5e-04
