fittingattempt,dataset,K,betaNL,gammaNL,KNL,betaDD,gammaDD,betaFD,gammaFD,lik,conv,likDD,convDD,likFD,convFD,truebeta
12,10,0.9,0.73954518,0.043913926,0,0.001191238,0.047933556,0.739738864,0.043917393,984.2435229,0,250.1525147,0,984.243551,0,0.001995262
13,10,0.9,0.738675797,0.043919903,0.000194677,0.001190396,0.04793499,0.739417593,0.043946773,984.0608728,0,250.1529416,0,984.2444132,0,0.001995262
14,10,0.9,0.001833414,0.04879339,0.915224993,0.001191189,0.047949064,0.739704878,0.043914745,247.0367189,0,250.1525749,0,984.2435372,0,0.001995262
1,11,0.9,0.00204955,0.048607804,0.898245458,0.001229943,0.047645417,0.722930438,0.043697108,253.3073727,0,256.4414788,0,961.3559046,0,0.001995262
2,11,0.9,0.722897375,0.04368602,8.02E-06,0.001230223,0.047633478,0.723260106,0.043680628,961.3483782,0,256.4415238,0,961.3559477,0,0.001995262
3,11,0.9,0.002052414,0.048605862,0.898020187,0.001230247,0.04760797,0.72322984,0.043688035,253.30741,0,256.442548,0,961.3558804,0,0.001995262
4,11,0.9,0.722966977,0.043690265,1.51E-12,0.001230449,0.047649495,0.722857962,0.043689689,961.3557984,0,256.4414827,0,961.3558708,0,0.001995262
5,11,0.9,8.91E-05,0.03895342,7.506202451,66270.13467,0.038964462,0.723061047,0.043692178,966.3235248,0,966.3234062,0,961.3558059,0,0.001995262
6,11,0.9,0.723127629,0.043683667,0,37.76330034,0.038970058,0.722966076,0.043686519,961.3558116,0,966.3543203,0,961.3557955,0,0.001995262
7,11,0.9,0.722969343,0.043687396,4.39E-23,0.001230313,0.047649315,0.723164739,0.043690562,961.3557919,0,256.4414443,0,961.3558379,0,0.001995262
8,11,0.9,0.723071097,0.043683904,3.94E-06,4263.409984,0.038960616,0.722924864,0.043679979,961.3521478,0,966.3231466,0,961.3558975,0,0.001995262
9,11,0.9,0.021211029,6.20E-31,8.19E-08,2221.98094,0.038971449,0.722834264,0.043695271,3912.667306,0,966.3244352,0,961.3559439,0,0.001995262
10,11,0.9,0.723060653,0.043688073,1.44E-05,5724.368488,0.038962491,0.723152877,0.043689714,961.3424132,0,966.3235789,0,961.3558226,0,0.001995262
11,11,0.9,0.722997145,0.043689444,2.17E-08,975.4340055,0.038960003,0.722867672,0.043671866,961.3557656,0,966.32463,0,961.3561992,0,0.001995262
12,11,0.9,0.021210084,2.90E-66,3.00E-08,0.001230399,0.047647465,0.724079373,0.043667272,3912.667288,0,256.4414525,0,961.3589888,0,0.001995262
13,11,0.9,0.72297029,0.043693277,0,0.00123035,0.047638621,0.72317248,0.043684117,961.3558244,0,256.4414633,0,961.3558336,0,0.001995262
14,11,0.9,0.021214829,4.38E-12,2.29E-07,46809.41615,0.03897518,0.723215544,0.043691932,3912.667395,0,966.3234741,0,961.3558992,0,0.001995262
1,12,0.9,0.738773913,0.045353068,0.000223084,0.001221417,0.049345645,0.740114039,0.045333046,961.2345322,0,249.3970523,0,961.4422592,0,0.001995262
2,12,0.9,0.002220194,0.050562775,0.881393634,504.7165707,0.040327684,0.739697962,0.045358663,244.2095541,0,942.0457092,0,961.4414886,0,0.001995262
3,12,0.9,0.738103524,0.045349076,0.000342938,0.001221918,0.04934874,0.739841602,0.045360884,961.1235062,0,249.3969334,0,961.4414811,0,0.001995262
4,12,0.9,0.0022224,0.050561513,0.88118948,694.7777637,0.040322228,0.739777368,0.045365525,244.2095762,0,942.0459907,0,961.4415355,0,0.001995262
5,12,0.9,0.739414991,0.045350384,7.83E-05,0.001222496,0.049357421,0.740009886,0.045363537,961.3688496,0,249.397351,0,961.4416433,0,0.001995262
6,12,0.9,0.739850956,0.045362775,1.58E-19,0.001221719,0.049342712,0.739637275,0.045359292,961.441505,0,249.3969631,0,961.441534,0,0.001995262
7,12,0.9,0.020523439,5.48E-24,3.95E-09,1062.581473,0.040333163,0.739817741,0.045361632,3833.393731,0,942.0449579,0,961.441482,0,0.001995262
8,12,0.9,0.739665468,0.045356975,5.07E-07,923.9402574,0.040331997,0.739661202,0.04536258,961.4410374,0,942.0448987,0,961.4415363,0,0.001995262
9,12,0.9,0.020526405,1.45E-09,4.01E-07,4805.758967,0.040335293,0.739749634,0.045364684,3833.393927,0,942.0438791,0,961.4415241,0,0.001995262
10,12,0.9,0.020525425,1.05E-15,1.36E-08,0.001221524,0.049354614,0.739889637,0.045353412,3833.393742,0,249.3970055,0,961.4414905,0,0.001995262
11,12,0.9,0.020524939,2.87E-14,5.05E-08,0.001221635,0.049350242,0.739911453,0.045333246,3833.393755,0,249.3969456,0,961.4420759,0,0.001995262
12,12,0.9,0.002221583,0.050567012,0.881281453,86835.47668,0.040337726,0.739872229,0.045351108,244.2095585,0,942.0440216,0,961.4415055,0,0.001995262
13,12,0.9,0.739706755,0.045359371,2.48E-06,1150.596219,0.040332654,0.739671178,0.045354994,961.4391768,0,942.0450325,0,961.4415143,0,0.001995262
14,12,0.9,0.685948517,0.045333757,0.011625805,49014.2402,0.040332308,0.739781694,0.045364338,950.8892676,0,942.0436915,0,961.4415153,0,0.001995262
1,13,0.9,0.740743694,0.045284201,1.51E-199,50403.73825,0.04025214,0.740653016,0.045299398,992.7865691,0,974.59425,0,992.7867951,0,0.001995262
