"fittingattempt","dataset","K","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","truebeta"
7,7,0.7,0.0200174007104496,2.3485850268888e-23,1.39182976466963e-07,1.11085661927074e-05,9.26268841837522e-10,0.735637176361325,0.0459102717543758,4428.97826965364,0,4818.07593627974,0,701.946040759537,0,0.00794328234724282
8,7,0.7,0.0200154025024799,2.38493437690639e-16,7.85682069920594e-08,0.00167661657855036,0.047231332087586,0.73559451231173,0.0459012693240136,4428.97825250102,0,299.310821111474,0,701.946026138803,0,0.00794328234724282
9,7,0.7,0.735684998904548,0.0459072632349394,5.52119612766242e-07,0.0016769688026805,0.047226485937923,0.735433824111138,0.0459026280270702,701.945489481348,0,299.310867879703,0,701.946142884104,0,0.00794328234724282
10,7,0.7,0.0200177071357888,5.14007408990583e-23,6.48890134025008e-09,0.00167677023429798,0.047228859595096,0.735685307557054,0.0459026920371435,4428.97822113177,0,299.310827120252,0,701.946011892495,0,0.00794328234724282
11,7,0.7,0.0072090763720047,0.0489591639339908,0.718057863028084,0.00167631919637237,0.0472287611966816,0.735692133841497,0.0459073946491891,254.802497260268,0,299.310850269562,0,701.946022963669,0,0.00794328234724282
12,7,0.7,0.73556659658174,0.0459033562703046,4.53129896390075e-06,0.00167636334687244,0.0472353512640472,0.735663841857017,0.0459102916386191,701.94165738752,0,299.310865026266,0,701.946043819749,0,0.00794328234724282
13,7,0.7,0.735122323113527,0.0459071146363773,9.71379535845895e-05,0.00167686545439763,0.0472402846407022,0.735723034006379,0.0459029858643833,701.852559744215,0,299.310949702664,0,701.946022310587,0,0.00794328234724282
14,7,0.7,0.00720682483045106,0.0489589631958082,0.718137182939908,0.00167671112962912,0.0472322981179879,0.735497516624569,0.0459109173056577,254.802443998653,0,299.310829281494,0,701.946097737408,0,0.00794328234724282
1,8,0.7,0.0114726509791939,0.0498057567269375,0.631925821496073,0.00178005513837041,0.0473294740625885,0.726804049806437,0.0465829184427362,237.914698653491,0,290.547962946155,0,660.837794521321,0,0.00794328234724282
2,8,0.7,0.72700175362477,0.0465939475601998,1.29989575886284e-48,0.00177996111359864,0.0473347915888431,0.727090647697182,0.0465877778706728,660.837707029135,0,290.548030738138,0,660.837634420918,0,0.00794328234724282
3,8,0.7,0.727157141439361,0.0465843164137006,1.64625589628983e-78,0.00178001936827525,0.0473294433883926,0.72712028583796,0.0465895167665904,660.837646200745,0,290.547966092938,0,660.837661330307,0,0.00794328234724282
4,8,0.7,0.727098801042378,0.0465810581134923,2.29583102893558e-23,1.1362322556009e-05,4.96003769209124e-08,0.726895442258638,0.0465747155278559,660.837629239663,0,4751.32266319717,0,660.837795396196,0,0.00794328234724282
5,8,0.7,0.0114738202999166,0.049796305071754,0.631905761036337,0.00178024203522909,0.0473244080667056,0.727153799053782,0.0465826081760019,237.914738610615,0,290.547945942307,0,660.837644072034,0,0.00794328234724282
6,8,0.7,0.0114720890046479,0.0498079108250144,0.631950110230463,0.00178037467893997,0.0473223363049,0.727172181875386,0.0465800615112637,237.914701345288,0,290.547961701733,0,660.837664118129,0,0.00794328234724282
7,8,0.7,0.0114622986628987,0.0498013076221317,0.632120730836611,0.00178019985436288,0.0473288683034285,0.7269086978636,0.0465858176759995,237.914662483694,0,290.547954049807,0,660.837672805693,0,0.00794328234724282
8,8,0.7,0.718834690799888,0.0466031348927036,0.0016744293368774,0.00178039310322679,0.0473217155136076,0.727057960843754,0.0465894959700953,659.180985395637,0,290.547967175643,0,660.837643576391,0,0.00794328234724282
9,8,0.7,0.727015091399929,0.0465796056490843,3.26675105417968e-313,0.00177993464458179,0.0473258807639328,0.726865489197809,0.0465829748844206,660.837643393692,0,290.54796662935,0,660.837718755319,0,0.00794328234724282
